t,x,y
1.280416667E1,2.887044153E2,-1.398164598E2
1.280833333E1,2.943887498E2,-1.402677062E2
1.281250000E1,3.017117219E2,-1.407543717E2
1.281666667E1,3.074206203E2,-1.412564054E2
1.282083333E1,3.143470484E2,-1.416899967E2
1.282500000E1,3.209784954E2,-1.421268776E2
1.282916667E1,3.281096254E2,-1.424698564E2
1.283333333E1,3.348926836E2,-1.430648226E2
1.283750000E1,3.424324114E2,-1.436020258E2
1.284166667E1,3.487836860E2,-1.438322035E2
1.284583333E1,3.564352962E2,-1.443859131E2
1.285000000E1,3.628191656E2,-1.447484877E2
1.285416667E1,3.706258208E2,-1.453682455E2
1.285833333E1,3.777065504E2,-1.458825285E2
1.286250000E1,3.856560841E2,-1.462716336E2
1.286666667E1,3.923534333E2,-1.468664700E2
1.287083333E1,4.004785136E2,-1.471808520E2
1.287500000E1,4.072556797E2,-1.474523416E2
1.287916667E1,4.155916202E2,-1.480171144E2
1.288333333E1,4.224372124E2,-1.483025163E2
1.288750000E1,4.309448660E2,-1.485795078E2
1.289166667E1,4.379119666E2,-1.489018379E2
1.289583333E1,4.463441847E2,-1.493206522E2
1.290000000E1,4.530960691E2,-1.497781617E2
1.290416667E1,4.615113106E2,-1.501805067E2
1.290833333E1,4.683448217E2,-1.505023470E2
1.291250000E1,4.770603247E2,-1.507030546E2
1.291666667E1,4.840012924E2,-1.510982667E2
1.292083333E1,4.925759355E2,-1.514631949E2
1.292500000E1,4.993752314E2,-1.516057006E2
1.292916667E1,5.079516143E2,-1.518331212E2
1.293333333E1,5.148251335E2,-1.522454027E2
1.293750000E1,5.233289937E2,-1.524499805E2
1.294166667E1,5.300966440E2,-1.524792707E2
1.294583333E1,5.389671640E2,-1.523732938E2
1.295000000E1,5.460822687E2,-1.523846828E2
1.295416667E1,5.548765831E2,-1.524179347E2
1.295833333E1,5.618809197E2,-1.523502602E2
1.296250000E1,5.704799046E2,-1.523066625E2
1.296666667E1,5.774380187E2,-1.522627159E2
1.297083333E1,5.864754141E2,-1.521987064E2
1.297500000E1,5.935618902E2,-1.522452874E2
1.297916667E1,6.022473583E2,-1.521513320E2
1.298333333E1,6.093107285E2,-1.521221016E2
1.298750000E1,6.183893566E2,-1.520882895E2
1.299166667E1,6.256392792E2,-1.521810964E2
1.299583333E1,6.343806941E2,-1.521910327E2
1.300000000E1,6.413905469E2,-1.522042442E2
1.300416667E1,6.508243422E2,-1.523224181E2
1.300833333E1,6.579515925E2,-1.522358420E2
1.301250000E1,6.669711602E2,-1.522795466E2
1.301666667E1,6.745655564E2,-1.524275458E2
1.302083333E1,6.834023607E2,-1.524399265E2
1.302500000E1,6.907944239E2,-1.523947012E2
1.302916667E1,6.998873394E2,-1.524633021E2
1.303333333E1,7.073228274E2,-1.524168820E2
