t,x,y
4.016666667E0,7.438312773E2,8.386430345E1
4.025000000E0,7.561421070E2,8.434947754E1
4.033333333E0,7.680361974E2,8.415775511E1
4.041666667E0,7.803386047E2,8.419632985E1
4.050000000E0,7.922407562E2,8.437828836E1
4.058333333E0,8.043976024E2,8.487793644E1
4.066666667E0,8.150097106E2,8.495216429E1
4.075000000E0,8.278371069E2,8.566337071E1
4.083333333E0,8.382336645E2,8.657139819E1
4.091666667E0,8.503021244E2,8.707430526E1
4.100000000E0,8.604786581E2,8.754077533E1
4.108333333E0,8.720216956E2,8.816195426E1
4.116666667E0,8.820822072E2,8.867150354E1
4.125000000E0,8.920608525E2,8.934320415E1
4.133333333E0,9.023857273E2,8.956206245E1
4.141666667E0,9.121766661E2,9.025722261E1
4.150000000E0,9.223925540E2,9.029618214E1
4.158333333E0,9.317158007E2,9.151402316E1
4.166666667E0,9.415392807E2,9.197621289E1
4.175000000E0,9.513068556E2,9.226988643E1
4.183333333E0,9.615320964E2,9.377642036E1
4.191666667E0,9.696195088E2,9.399751950E1
4.200000000E0,9.697540702E2,9.404487342E1
4.208333333E0,9.788177037E2,9.491044869E1
4.216666667E0,9.875611391E2,9.519507947E1
4.225000000E0,9.959287341E2,9.581464709E1
4.233333333E0,1.004071294E3,9.683777980E1
4.241666667E0,1.011861590E3,9.733930222E1
4.250000000E0,1.019703580E3,9.835472693E1
4.258333333E0,1.027104333E3,9.879704824E1
4.266666667E0,1.034026228E3,9.904947325E1
4.275000000E0,1.040446695E3,9.964351584E1
4.283333333E0,1.047759770E3,9.993694182E1
4.291666667E0,1.053596687E3,1.003294326E2
4.300000000E0,1.059430748E3,1.006698825E2
4.308333333E0,1.065222356E3,1.011012584E2
4.316666667E0,1.070454929E3,1.013482487E2
4.325000000E0,1.075444871E3,1.022127927E2
4.333333333E0,1.079909106E3,1.024081789E2
4.341666667E0,1.085129999E3,1.036645252E2
4.350000000E0,1.089268526E3,1.038970239E2
4.358333333E0,1.093271417E3,1.045168257E2
4.366666667E0,1.097155796E3,1.047470373E2
4.375000000E0,1.100471391E3,1.049602774E2
4.383333333E0,1.103242722E3,1.053288127E2
4.391666667E0,1.105794112E3,1.051233230E2
4.400000000E0,1.107672250E3,1.057805339E2
4.408333333E0,1.109328098E3,1.056218884E2
4.416666667E0,1.110242578E3,1.053489158E2
4.425000000E0,1.111175947E3,1.054473592E2
4.433333333E0,1.111662772E3,1.050537556E2
4.441666667E0,1.111603341E3,1.050499756E2
4.450000000E0,1.111485520E3,1.051703364E2
4.458333333E0,1.111397529E3,1.051983019E2
4.466666667E0,1.110573832E3,1.050913333E2
4.475000000E0,1.109372340E3,1.049483252E2
4.483333333E0,1.107783023E3,1.050238528E2
4.491666667E0,1.106074742E3,1.050531107E2
4.500000000E0,1.104099357E3,1.050617728E2
4.508333333E0,1.102100739E3,1.045930101E2
4.516666667E0,1.099370977E3,1.043120072E2
4.525000000E0,1.096680177E3,1.038188811E2
4.533333333E0,1.093485832E3,1.036969956E2
4.541666667E0,1.090050774E3,1.030130912E2
4.550000000E0,1.085821842E3,1.024912648E2
4.558333333E0,1.081768355E3,1.022675258E2
4.566666667E0,1.076878174E3,1.013058056E2
4.575000000E0,1.072035992E3,1.011355086E2
4.583333333E0,1.067360091E3,1.012956976E2
4.591666667E0,1.061678776E3,1.006500617E2
4.600000000E0,1.055770324E3,9.948877140E1
4.608333333E0,1.049830322E3,9.928937111E1
4.616666667E0,1.043247711E3,9.849847245E1
4.625000000E0,1.037066874E3,9.777168147E1
4.633333333E0,1.029993696E3,9.703354622E1
4.641666667E0,1.022592046E3,9.649037140E1
4.650000000E0,1.015814208E3,9.589007962E1
4.658333333E0,1.007654083E3,9.506057096E1
4.666666667E0,1.000173845E3,9.360251242E1
4.675000000E0,9.918773481E2,9.257899278E1
4.683333333E0,9.837528377E2,9.208399233E1
4.691666667E0,9.753973007E2,9.147613696E1
4.700000000E0,9.659980288E2,9.074562265E1
4.708333333E0,9.573625205E2,9.135318422E1
4.716666667E0,9.473311241E2,9.026280507E1
4.725000000E0,9.379907744E2,8.936516047E1
4.733333333E0,9.278904900E2,8.844011034E1
4.741666667E0,9.181430605E2,8.800816310E1
4.750000000E0,9.080828006E2,8.645723044E1
4.758333333E0,8.982242601E2,8.617654996E1
4.766666667E0,8.877358838E2,8.550976658E1
4.775000000E0,8.766502584E2,8.453604932E1
4.783333333E0,8.659206664E2,8.366811999E1
4.791666667E0,8.551049748E2,8.335719202E1
4.800000000E0,8.440171447E2,8.200098336E1
4.808333333E0,8.324452803E2,8.183040211E1
4.816666667E0,8.206435750E2,8.203518127E1
4.825000000E0,8.098943078E2,8.150730217E1
4.833333333E0,7.980519013E2,8.115675054E1
4.841666667E0,7.862152414E2,8.077807873E1
4.850000000E0,7.740638381E2,8.071663766E1
4.858333333E0,7.621355341E2,8.058790298E1
4.866666667E0,7.498772938E2,8.078758102E1
4.875000000E0,7.382241838E2,8.058771828E1
4.883333333E0,7.260983050E2,8.060599958E1
4.891666667E0,7.126255338E2,8.009177838E1
4.900000000E0,7.003945028E2,8.003826022E1
4.908333333E0,6.882377340E2,7.951222646E1
4.916666667E0,6.763795171E2,7.948105898E1
4.925000000E0,6.639946238E2,7.921370720E1
4.933333333E0,6.516928714E2,7.915056759E1
4.941666667E0,6.394073847E2,7.927491659E1
4.950000000E0,6.278143638E2,7.961467174E1
4.958333333E0,6.158460829E2,7.944549305E1
4.966666667E0,6.029844846E2,7.969473933E1
4.975000000E0,5.904800240E2,7.882336007E1
4.983333333E0,5.776111057E2,7.990524890E1
