mass_A
t,x,y
4.775000000E0,8.780379503E2,3.464657064E2
4.783333333E0,8.672783310E2,3.461370136E2
4.791666667E0,8.564606569E2,3.463689394E2
4.800000000E0,8.453187608E2,3.455705493E2
4.808333333E0,8.337529048E2,3.459805712E2
4.816666667E0,8.219763233E2,3.467770087E2
4.825000000E0,8.112141089E2,3.467889250E2
4.833333333E0,7.993690248E2,3.470327721E2
4.841666667E0,7.875282697E2,3.472482462E2
4.850000000E0,7.753890781E2,3.477963377E2
4.858333333E0,7.634693299E2,3.482660308E2
4.866666667E0,7.512365322E2,3.490802713E2
4.875000000E0,7.395880642E2,3.494651234E2
4.883333333E0,7.274783635E2,3.500915568E2
4.891666667E0,7.139967577E2,3.502537115E2
4.900000000E0,7.017784360E2,3.508137097E2
4.908333333E0,6.896105840E2,3.508980624E2
4.916666667E0,6.777657282E2,3.514616847E2
4.925000000E0,6.653830129E2,3.518158354E2
4.933333333E0,6.530935762E2,3.523697714E2
4.941666667E0,6.408297883E2,3.531101441E2
4.950000000E0,6.292683984E2,3.540309212E2
4.958333333E0,6.173066951E2,3.544622262E2
4.966666667E0,6.044737849E2,3.553562341E2
4.975000000E0,5.919413578E2,3.551131144E2
